Unnamed: 0,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets,Clean_Tweet
101,"b""@narendramodi ji &amp; @AmitShah ji\nDeath is acceptable but #Rape is Intolerable. Our sisters are our culture we can't tolerate it. Plz do something. We had supported Narendra Modi not Gandhi enough is enough. You all are In power use it. \xf0\x9f\x99\x8f""",1390686530071457793,240,2021-05-07 15:14:41,,,en,Twitter for Android,1,1,amp jindeath acceptable rape intolerable sister culture cant tolerate plz something supported narendra modi gandhi enough enough power use xfxfxxf
104,"RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK
Bradford County District Attorney Chad Michael Salsman, 44, was charged Wednes…",1390685429452709890,140,2021-05-07 15:10:18,,,en,Twitter Web App,0,203,republican raped client desk bradford county district attorney chad michael salsman charged wednes
106,"RT @GistHubNaija: Schoolchildren sing songs teaching them about sexual harassment.
#ogba #Orlu #rape #DavidoAt10 #Kroos #ISIS https://t.co/…",1390684832338960386,140,2021-05-07 15:07:56,,,en,Twitter for Android,0,7,schoolchildren sing song teaching sexual harassment ogba orlu rape davidoat kroos isi
107,"RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK
Bradford County District Attorney Chad Michael Salsman, 44, was charged Wednes…",1390684759538479105,140,2021-05-07 15:07:39,,,en,Twitter Web App,0,203,republican raped client desk bradford county district attorney chad michael salsman charged wednes
108,"Hi Mike 👋  ,  yes, I suppose in many ways I have personally but unfortunately still trying to hold #trucking industry accountable for their #rape problem but the enablers are very much the majority 🙁 https://t.co/VRLJDayGj5",1390683943842848774,223,2021-05-07 15:04:24,,,en,Twitter for Android,5,1,mike yes suppose many way personally unfortunately still trying hold trucking industry accountable rape problem enablers much majority
109,"RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK
Bradford County District Attorney Chad Michael Salsman, 44, was charged Wednes…",1390683654972657668,140,2021-05-07 15:03:15,,,en,Twitter for Android,0,203,republican raped client desk bradford county district attorney chad michael salsman charged wednes
110,"b""@BusinessInsider Dirty gold miners #rape the earth and poison our oceans' #whales with mercury and other #contaminants. They are Earth #rapists. #Gold and #goldmining should be illegal and will hopefully be supplanted by #Bitcoin as a store of value in the new age.""",1390683632780652547,265,2021-05-07 15:03:10,,,en,Twitter for Android,0,0,dirty gold miner rape earth poison ocean whale mercury contaminant earth rapist gold goldmining illegal hopefully supplanted bitcoin store value new age
111,"b""Dear CM @MamataOfficial, @BanglarGorboMB,\n\nI'm requesting you to Punish those criminals of Saswati Jana #rape &amp; #murder case.\n\n@idevadhikari, @TheBongGuy, @jeet30, @ItsYourDev please help us to deliver our massage to the government \xf0\x9f\x99\x8f\n\n#justice_for_saswati\n#hang_on_repiest""",1390683374168076291,276,2021-05-07 15:02:08,,,en,Twitter for Android,1,1,bdear nnim requesting punish criminal saswati jana rape amp murder casenn please help deliver massage government xfxfxxfnnjusticeforsaswatinhangonrepiest
112,"RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK
Bradford County District Attorney Chad Michael Salsman, 44, was charged Wednes…",1390682999348400129,140,2021-05-07 15:00:39,,,en,Twitter for iPhone,0,203,republican raped client desk bradford county district attorney chad michael salsman charged wednes
113,"b""Man in his 40s 'pushed to ground and raped' on footpath near nature reserve https://t.co/ncBugyQEYn #Middlesbrough #rape""",1390682665473478659,120,2021-05-07 14:59:19,,,en,Twitter Web App,0,0,bman pushed ground raped footpath near nature reserve middlesbrough rape
114,RT @KaurAbuseNWork: Victims of sexual assault have been coming forward to us in a relation to a Gurdwara in Derby. This case ranks as one o…,1390682481045671936,140,2021-05-07 14:58:35,,,en,Twitter for iPhone,0,67,victim sexual assault coming forward relation gurdwara derby case rank one
115,"RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK
Bradford County District Attorney Chad Michael Salsman, 44, was charged Wednes…",1390681696941584384,140,2021-05-07 14:55:28,,,en,Twitter for iPhone,0,203,republican raped client desk bradford county district attorney chad michael salsman charged wednes
116,"RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK
Bradford County District Attorney Chad Michael Salsman, 44, was charged Wednes…",1390681576699215874,140,2021-05-07 14:55:00,,,en,Twitter Web App,0,203,republican raped client desk bradford county district attorney chad michael salsman charged wednes
117,"Beyond comprehension that an #interpreter charged with #rape is allowed to keep on working in court, as if nothing happened! https://t.co/ofxBbxKVFD",1390678891585490948,148,2021-05-07 14:44:19,,,en,Twitter Web App,0,0,beyond comprehension interpreter charged rape allowed keep working court nothing happened
118,"I agree. Anyone is a potential rapist. Most of the cases the rapist is a friend, a relative, the guy next door. So , be careful 
#βιασμός #rape https://t.co/agfTw0popo",1390678339623469056,167,2021-05-07 14:42:08,,,en,Twitter for Android,1,0,agree anyone potential rapist case rapist friend relative guy next door careful βιασμός rape
119,"b""2/ For those of you who don't know: it's perfectly okay and also legal.\n\nIt is unclear why the #women kept talking to the men.\n\nBut feeling uncomfortable is kinda like #rape.\n\n#Feminists have been kind enough to let us know that much.\n\n#metooboohoohoo\n\n#MeToo #matthewperry #woman""",1390676211605585925,280,2021-05-07 14:33:41,,,en,Twitter for Android,0,0,dont know perfectly okay also legalnnit unclear woman kept talking mennnbut feeling uncomfortable kinda like rapennfeminists kind enough let know muchnnmetooboohoohoonnmetoo matthewperry woman
121,"RT @GistHubNaija: Schoolchildren sing songs teaching them about sexual harassment.
#ogba #Orlu #rape #DavidoAt10 #Kroos #ISIS https://t.co/…",1390675530802991113,140,2021-05-07 14:30:58,,,en,Twitter for Android,0,7,schoolchildren sing song teaching sexual harassment ogba orlu rape davidoat kroos isi
122,"RT @GistHubNaija: Schoolchildren sing songs teaching them about sexual harassment.
#ogba #Orlu #rape #DavidoAt10 #Kroos #ISIS https://t.co/…",1390674741741203460,140,2021-05-07 14:27:50,,,en,Twitter for iPhone,0,7,schoolchildren sing song teaching sexual harassment ogba orlu rape davidoat kroos isi
123,"RT @freetgry4flawer: Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for…",1390672815553228800,139,2021-05-07 14:20:11,,,en,Twitter for Android,0,1,many rape victim tigray contracted sexually transmitted disease including hiv doctor say demand
124,"Schoolchildren sing songs teaching them about sexual harassment.
#ogba #Orlu #rape #DavidoAt10 #Kroos #ISIS https://t.co/74D5UVhuzE",1390672682841149447,131,2021-05-07 14:19:39,,,en,Twitter for Android,29,7,schoolchildren sing song teaching sexual harassment ogba orlu rape davidoat kroos isi
126,RT @Ethiopia_Abebe: Sexual violence victims in Tigray struggle with psychological impact #TigrayGenocide #WeaponizedRape #SexualAssault #SG…,1390671039500374019,140,2021-05-07 14:13:07,,,en,Twitter for Android,0,4,sexual violence victim tigray struggle psychological impact tigraygenocide weaponizedrape sexualassault
127,"Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #abortions and emergency contraceptives has risen. #TigrayWarRapeVictims #WeaponizedRape @UN @Haavisto @EUCouncil @AnnLinde @USAmbUN https://t.co/hVwln0W7jR",1390670981149208581,274,2021-05-07 14:12:53,,,en,Twitter for Android,0,1,many rape victim tigray contracted sexually transmitted disease including hiv doctor say demand abortion emergency contraceptive risen tigraywarrapevictims weaponizedrape
128,"RT @ReadingIsOurPas: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message…",1390670361210101769,139,2021-05-07 14:10:26,,,en,Twitter for Android,0,36,kellcey story bear witness countless woman gone also offer message
129,RT @JusticeOzzie: @Teapot_Lady @JonesHowdareyou EXACTLY! Christian Porter has looked like he’s been psychologically carting around closets…,1390670334550962181,139,2021-05-07 14:10:19,,,en,Twitter Web App,0,6,exactly christian porter looked like he’s psychologically carting around closet
130,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1390670134306541573,140,2021-05-07 14:09:32,,,en,Twitter Web App,0,10365,kellcey story bear witness countless woman gone also offer message
131,"Please #everyone read this incredible woman’s victim impact statement. After hell for years her voice was heard. This woman is incredible, gives us strength and I hope she knows she has our support and love. #hayneisarapist #rape #MeToo #acttoo #strength 

https://t.co/HLvvp9ulBo",1390669557644226567,280,2021-05-07 14:07:14,,,en,Twitter for iPhone,1,0,please everyone read incredible woman’s victim impact statement hell year voice heard woman incredible give strength hope know support love hayneisarapist rape metoo acttoo strength
132,RT @Ethiopia_Abebe: Sexual violence victims in Tigray struggle with psychological impact #TigrayGenocide #WeaponizedRape #SexualAssault #SG…,1390669217649803271,140,2021-05-07 14:05:53,,,en,Twitter Web App,0,4,sexual violence victim tigray struggle psychological impact tigraygenocide weaponizedrape sexualassault
133,"RT @the_hindu: “No means no — the simplest of sentences has become the most difficult for some men to understand,” was the observation made…",1390668887226679300,140,2021-05-07 14:04:34,,,en,Twitter for Android,0,7,“no mean simplest sentence become difficult men understand” observation made
134,RT @Ethiopia_Abebe: Sexual violence victims in Tigray struggle with psychological impact #TigrayGenocide #WeaponizedRape #SexualAssault #SG…,1390668647568449542,140,2021-05-07 14:03:37,,,en,Twitter Web App,0,4,sexual violence victim tigray struggle psychological impact tigraygenocide weaponizedrape sexualassault
135,Sexual violence victims in Tigray struggle with psychological impact #TigrayGenocide #WeaponizedRape #SexualAssault #SGBV #Rape #WarCrimes https://t.co/jSDIV5KQPb,1390668372568944640,162,2021-05-07 14:02:32,,,en,Twitter Web App,2,4,sexual violence victim tigray struggle psychological impact tigraygenocide weaponizedrape sexualassault sgbv rape warcrimes
137,"RT @temesgen_kahsay: ""There are no tidy or fully satisfactory solutions available in Ethiopia."" 

But there is one solution that is always…",1390666626773798917,139,2021-05-07 13:55:35,,,en,Twitter for Android,0,7,tidy fully satisfactory solution available ethiopia one solution always
138,"RT @anuradha_duarah: JUSTICE for ??

#rape #WomenSupportingWomen #JusticeForDipshikhaSaikia #justiceforSumilaRonghanpi #Assam https://t.co/…",1390665030824124419,140,2021-05-07 13:49:15,,,en,Twitter for Android,0,2,justice rape womensupportingwomen justicefordipshikhasaikia justiceforsumilaronghanpi assam
139,"b""RT @Manvend38546746: What about this ... Thes all r minor's but they r enough to willing to threatened the Hindu women's and make fun of hi\xe2\x80\xa6""",1390663641150550024,140,2021-05-07 13:43:43,,,en,Twitter for Android,0,5,thes minor enough willing threatened hindu womens make fun hixexxa
140,"RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN
Idaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl…",1390663114648129543,144,2021-05-07 13:41:38,,,en,Twitter Web App,0,192,republican brutally rape intern idaho lawmaker von ehlinger raped office intern amp released name unl
141,"b""RT @Manvend38546746: What about this ... Thes all r minor's but they r enough to willing to threatened the Hindu women's and make fun of hi\xe2\x80\xa6""",1390662899694112773,140,2021-05-07 13:40:47,,,en,Twitter for Android,0,5,thes minor enough willing threatened hindu womens make fun hixexxa
142,RT @Rehana_Kashmiri: @defencePKAJK @kakar_harsha @ImranKhanPTI @JavaidShaikh14 @najhakeem 1. #India is on top of the list for #WorldAid (pr…,1390660109756420096,140,2021-05-07 13:29:42,,,en,Twitter for Android,0,3,india top list worldaid
143,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1390659868093161478,140,2021-05-07 13:28:44,,,en,Twitter Web App,0,10365,kellcey story bear witness countless woman gone also offer message
144,"RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN
Idaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl…",1390659336444207105,144,2021-05-07 13:26:37,,,en,Twitter for iPhone,0,192,republican brutally rape intern idaho lawmaker von ehlinger raped office intern amp released name unl
145,RT @Rehana_Kashmiri: @defencePKAJK @kakar_harsha @ImranKhanPTI @JavaidShaikh14 @najhakeem 1. #India is on top of the list for #WorldAid (pr…,1390658878946283523,140,2021-05-07 13:24:48,,,en,Twitter for iPhone,0,3,india top list worldaid
146,"RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN
Idaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl…",1390658528654860294,144,2021-05-07 13:23:25,,,en,Twitter for iPhone,0,192,republican brutally rape intern idaho lawmaker von ehlinger raped office intern amp released name unl
